"","Survey.s.country","Survey.start.year","Survey.name","Population.Group..L2.","Exposure.hierarchy..L1.","Exposure.hierarchy..L2.","Exposure.hierarchy..L3.","Exposure.hierarchy..L4.","Exposure.hierarchy..L5.","Exposure.hierarchy..L6.","Exposure.hierarchy..L7.","Gender","Number.of.subjects","Number.of.consumers","Mean","Standard.Deviation","X5th.percentile","X10th.percentile","Median","X95th.percentile","X97.5th.percentile","X99th.percentile","Comment"
"70830","Germany",2001,"Consumption Survey of Food Intake among Infants and Young Children","Toddlers","Fish and seafood","Fish (meat)","Diadromous fish","Diadromous fish","Diadromous fish","Diadromous fish","Diadromous fish","Male","174","3","0.08",0.66,0,0,"0.00","0.00","0.00","4.30","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"70831","Germany",2001,"Consumption Survey of Food Intake among Infants and Young Children","Toddlers","Fish and seafood","Fish (meat)","Diadromous fish","Salmons, trouts, smelts","Trouts","Trouts","Trouts","Female","174","2","0.68",8.47,0,0,"0.00","0.00","0.00","19.71","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"70832","Germany",2001,"Consumption Survey of Food Intake among Infants and Young Children","Toddlers","Fish and seafood","Fish (meat)","Freshwater fish","Miscellaneous freshwater fishes","Perch","Perch","Perch","Male","174","1","0.02",0.25,0,0,"0.00","0.00","0.00","0.00","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"70833","Germany",2001,"Consumption Survey of Food Intake among Infants and Young Children","Toddlers","Fish and seafood","Fish (meat)","Marine fish","Cods, hakes, haddocks","Cod","Cod","Cod","Female","174","3","0.07",0.56,0,0,"0.00","0.00","0.00","2.51","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"70834","Germany",2001,"Consumption Survey of Food Intake among Infants and Young Children","Toddlers","Fish and seafood","Fish (meat)","Marine fish","Cods, hakes, haddocks","Cod","Cod","Cod","Male","174","1","0.02",0.3,0,0,"0.00","0.00","0.00","0.00","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"70835","Germany",2001,"Consumption Survey of Food Intake among Infants and Young Children","Toddlers","Fish and seafood","Fish (meat)","Marine fish","Cods, hakes, haddocks","Hakes","Hakes","Hakes","Female","174","10","0.29",1.45,0,0,"0.00","1.26","5.78","8.38","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"70836","Germany",2001,"Consumption Survey of Food Intake among Infants and Young Children","Toddlers","Fish and seafood","Fish (meat)","Marine fish","Cods, hakes, haddocks","Hakes","Hakes","Hakes","Male","174","15","0.92",3.39,0,0,"0.00","9.80","13.83","15.99","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"70837","Germany",2001,"Consumption Survey of Food Intake among Infants and Young Children","Toddlers","Fish and seafood","Fish (meat)","Marine fish","Cods, hakes, haddocks","Pollack, pollock","Coalfish","Coalfish","Female","174","9","0.33",1.7,0,0,"0.00","1.74","4.78","11.65","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"70838","Germany",2001,"Consumption Survey of Food Intake among Infants and Young Children","Toddlers","Fish and seafood","Fish (meat)","Marine fish","Cods, hakes, haddocks","Pollack, pollock","Coalfish","Coalfish","Male","174","11","0.55",2.82,0,0,"0.00","4.03","8.10","12.53","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"70839","Germany",2001,"Consumption Survey of Food Intake among Infants and Young Children","Toddlers","Fish and seafood","Fish (meat)","Marine fish","Flounders, halibuts, soles","Brill","Brill","Brill","Female","174","2","0.04",0.48,0,0,"0.00","0.00","0.00","1.14","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"70840","Germany",2001,"Consumption Survey of Food Intake among Infants and Young Children","Toddlers","Fish and seafood","Fish (meat)","Marine fish","Flounders, halibuts, soles","Brill","Brill","Brill","Male","174","1","0.10",1.26,0,0,"0.00","0.00","0.00","0.00","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"70841","Germany",2001,"Consumption Survey of Food Intake among Infants and Young Children","Toddlers","Fish and seafood","Fish (meat)","Marine fish","Flounders, halibuts, soles","Plaice","Plaice","Plaice","Male","174","3","0.37",3.39,0,0,"0.00","0.00","0.00","17.48","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"70842","Germany",2001,"Consumption Survey of Food Intake among Infants and Young Children","Toddlers","Fish and seafood","Fish (meat)","Marine fish","Flounders, halibuts, soles","Plaice","Plaice, european","Plaice, european","Female","174","1","0.05",0.7,0,0,"0.00","0.00","0.00","0.00","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"70843","Germany",2001,"Consumption Survey of Food Intake among Infants and Young Children","Toddlers","Fish and seafood","Fish (meat)","Marine fish","Flounders, halibuts, soles","Plaice","Plaice, european","Plaice, european","Male","174","1","0.15",2.03,0,0,"0.00","0.00","0.00","0.00","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"70844","Germany",2001,"Consumption Survey of Food Intake among Infants and Young Children","Toddlers","Fish and seafood","Fish (meat)","Marine fish","Flounders, halibuts, soles","Sole","Sole","Sole","Male","174","1","0.05",0.67,0,0,"0.00","0.00","0.00","0.00","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"70845","Germany",2001,"Consumption Survey of Food Intake among Infants and Young Children","Toddlers","Fish and seafood","Fish (meat)","Marine fish","Herrings, sardines, anchovies","Anchovies","Anchovies","Anchovies","Female","174","7","0.01",0.08,0,0,"0.00","0.00","0.28","0.48","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"70846","Germany",2001,"Consumption Survey of Food Intake among Infants and Young Children","Toddlers","Fish and seafood","Fish (meat)","Marine fish","Herrings, sardines, anchovies","Anchovies","Anchovies","Anchovies","Male","174","3","0.01",0.11,0,0,"0.00","0.00","0.00","0.80","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"70847","Germany",2001,"Consumption Survey of Food Intake among Infants and Young Children","Toddlers","Fish and seafood","Fish (meat)","Marine fish","Herrings, sardines, anchovies","Herrings","Herrings","Herrings","Female","174","3","0.08",0.61,0,0,"0.00","0.00","0.00","4.49","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"70848","Germany",2001,"Consumption Survey of Food Intake among Infants and Young Children","Toddlers","Fish and seafood","Fish (meat)","Marine fish","Herrings, sardines, anchovies","Herrings","Herrings","Herrings","Male","174","5","0.14",0.94,0,0,"0.00","0.00","1.45","6.37","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"70849","Germany",2001,"Consumption Survey of Food Intake among Infants and Young Children","Toddlers","Fish and seafood","Fish (meat)","Marine fish","Herrings, sardines, anchovies","Sardines and sardine-type fishes","Sardinella","Sardinella","Female","174","1","0.02",0.25,0,0,"0.00","0.00","0.00","0.00","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"70850","Germany",2001,"Consumption Survey of Food Intake among Infants and Young Children","Toddlers","Fish and seafood","Fish (meat)","Marine fish","Miscellaneous coastal marine fishes","Sea bass","Sea bass","Sea bass","Male","174","1","0.08",1.11,0,0,"0.00","0.00","0.00","0.00","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"70851","Germany",2001,"Consumption Survey of Food Intake among Infants and Young Children","Toddlers","Fish and seafood","Fish (meat)","Marine fish","Miscellaneous demersal marine fishes","Conger","Conger","Conger","Male","174","1","0.02",0.2,0,0,"0.00","0.00","0.00","0.00","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"70852","Germany",2001,"Consumption Survey of Food Intake among Infants and Young Children","Toddlers","Fish and seafood","Fish (meat)","Marine fish","Miscellaneous demersal marine fishes","Ocean perch","Ocean perch","Ocean perch","Female","174","20","1.22",4.06,0,0,"0.00","10.74","15.68","19.78","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"70853","Germany",2001,"Consumption Survey of Food Intake among Infants and Young Children","Toddlers","Fish and seafood","Fish (meat)","Marine fish","Miscellaneous demersal marine fishes","Ocean perch","Ocean perch","Ocean perch","Male","174","16","1.20",5.16,0,0,"0.00","8.92","14.77","20.03","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"70854","Germany",2001,"Consumption Survey of Food Intake among Infants and Young Children","Toddlers","Fish and seafood","Fish (meat)","Marine fish","Miscellaneous demersal marine fishes","Wolffishes","Wolffish","Wolffish","Male","174","1","0.03",0.36,0,0,"0.00","0.00","0.00","0.00","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"70855","Germany",2001,"Consumption Survey of Food Intake among Infants and Young Children","Toddlers","Fish and seafood","Fish (meat)","Marine fish","Miscellaneous pelagic marine fishes","Mackerel","Mackerel","Mackerel","Female","174","1","0.03",0.38,0,0,"0.00","0.00","0.00","0.00","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"70856","Germany",2001,"Consumption Survey of Food Intake among Infants and Young Children","Toddlers","Fish and seafood","Fish (meat)","Marine fish","Miscellaneous pelagic marine fishes","Mackerel","Mackerel","Mackerel","Male","174","1","0.00",0.05,0,0,"0.00","0.00","0.00","0.00","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"70857","Germany",2001,"Consumption Survey of Food Intake among Infants and Young Children","Toddlers","Fish and seafood","Fish (meat)","Marine fish","Tunas, bonitos, billfishes","Tuna and bonito (generic)","Tuna","Tuna","Female","174","8","0.07",0.5,0,0,"0.00","0.00","0.88","1.44","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"70858","Germany",2001,"Consumption Survey of Food Intake among Infants and Young Children","Toddlers","Fish and seafood","Fish (meat)","Marine fish","Tunas, bonitos, billfishes","Tuna and bonito (generic)","Tuna","Tuna","Male","174","3","0.04",0.28,0,0,"0.00","0.00","0.00","1.98","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"70859","Germany",2001,"Consumption Survey of Food Intake among Infants and Young Children","Toddlers","Fish and seafood","Fish and seafood processed","Processed or preserved fish (including processed offal)","Canned/jarred fish","Canned/jarred fish","Canned/jarred fish","Canned/jarred fish","Female","174","5","0.19",1.56,0,0,"0.00","0.00","1.83","6.41","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"70860","Germany",2001,"Consumption Survey of Food Intake among Infants and Young Children","Toddlers","Fish and seafood","Fish and seafood processed","Processed or preserved fish (including processed offal)","Canned/jarred fish","Canned/jarred fish","Canned/jarred fish","Canned/jarred fish","Male","174","2","0.25",2.63,0,0,"0.00","0.00","0.00","13.03","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"70861","Germany",2001,"Consumption Survey of Food Intake among Infants and Young Children","Toddlers","Fish and seafood","Fish and seafood processed","Processed or preserved fish (including processed offal)","Smoked fish","Smoked fish","Smoked fish","Smoked fish","Female","174","3","0.03",0.24,0,0,"0.00","0.00","0.00","1.67","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"70862","Germany",2001,"Consumption Survey of Food Intake among Infants and Young Children","Toddlers","Fish and seafood","Fish and seafood processed","Processed or preserved fish (including processed offal)","Smoked fish","Smoked fish","Smoked fish","Smoked fish","Male","174","2","0.03",0.24,0,0,"0.00","0.00","0.00","2.07","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
