Protein,Total Fat,Carbohydrate,Alcohol,Water,Caffeine,Theobromine,"Sugars, total","Fiber, total dietary",Calcium,Iron,Magnesium,Phosphorus,Potassium,Sodium,Zinc,Copper,Selenium,Retinol,"Carotene, beta","Carotene, alpha",Vitamin E (alpha-tocopherol),Vitamin D (D2 + D3),"Cryptoxanthin, beta",Lycopene,Lutein + zeaxanthin,Vitamin C,Thiamin,Riboflavin,Niacin,Vitamin B-6,"Folate, total",Vitamin B-12,"Choline, total",Vitamin K (phylloquinone),Folic acid,"Folate, food","Vitamin E, added","Vitamin B-12, added",Cholesterol,"Fatty acids, total saturated",4:00,6:00,8:00,10:00,12:00,14:00,16:00,18:00,18:01,18:02,18:03,20:04,22:6 n-3,16:01,18:04,20:01,20:5 n-3,22:01,22:5 n-3,"Fatty acids, total monounsaturated","Fatty acids, total polyunsaturated",Daidzein,Genistein,Glycitein,Cyanidin,Petunidin,Delphinidin,Malvidin,Pelargonidin,Peonidin,(+)-Catechin,(-)-Epigallocatechin,(-)-Epicatechin,(-)-Epicatechin 3-gallate,(-)-Epigallocatechin 3-gallate,Theaflavin,Thearubigins,Eriodictyol,Hesperetin,Naringenin,Apigenin,Luteolin,Isorhamnetin,Kaempferol,Myricetin,Quercetin,"Theaflavin-3,3'-digallate",Theaflavin-3'-gallate,Theaflavin-3-gallate,(+)-Gallocatechin,Total flavonoids,Total anthocyanidins,Total catechins (monomeric flavan-3-ols only),Total flavan-3-ols,Total flavanones,Total flavones,Total flavonols,Total isoflavones,Food_code,Main_food_description,catnumb,catname,novaclass,macroclass,pythonlabel
2.02287119,2.4176979,3.03543364,-20,4.066973365,-20,-20,0.985816795,0.916290732,-3.772261063,-6.887952652,-3.611918413,-1.924148657,-1.414693836,-0.539568093,-7.435388021,-9.361163262,-11.57480087,-11.2505612,-9.190537745,-12.20607265,-7.03558865,-15.42494847,-13.81551056,-20,-7.42024896,-5.426150738,-8.709565084,-9.190537745,-6.421017451,-9.18078157,-10.28915003,-14.1721855,-3.467337184,-11.26606539,-11.2505612,-10.77098812,-20,-20,-4.199705078,0.886243811,-20,-20,-20,-20,-20,-3.9633163,0.387301137,-0.15431736,1.582066716,1.092258815,-1.698269126,-20,-1.995100393,-4.199705078,-20,-3.816712826,-2.513306124,-20,-5.80914299,1.589847263,1.223187023,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-8.180720955,-20,-8.180720955,-20,-20,-20,-20,-7.487573774,-20,-20,-20,-20,-20,-7.487573774,-20,28150000,"Fish dinner, NFS (frozen meal)",3006,Seafood mixed dishes,4,Fish,3
2.210469804,0.896088025,1.458615023,-20,4.42208834,-20,-20,0.862889955,-0.916290732,-2.396895772,-7.435388021,-3.688879454,-1.845160246,-1.448169765,-1.390302383,-7.581099832,-9.458801731,-11.2505612,-10.81977828,-7.555929094,-20,-7.799353398,-15.42494847,-20,-20,-6.981401819,-7.13089883,-9.965362956,-8.91023578,-6.450330432,-8.785072637,-10.81977828,-13.96633345,-3.363901597,-10.10682848,-13.81551056,-10.81977828,-20,-20,-3.575550769,0.156148682,-2.673648774,-3.244193633,-3.863232841,-3.015934981,-2.95651156,-1.864330162,-0.644357016,-1.439695138,-0.452556716,-1.161552088,-3.863232841,-5.521460918,-3.296837366,-3.688879454,-6.907755279,-5.11599581,-4.074541935,-6.907755279,-6.214608098,-0.391562203,-0.926341068,-20,-20,-20,-20,-20,-20,-20,-20,-20,-10.1266311,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-9.903487553,-20,-7.684284068,-10.81977828,-8.180720955,-20,-20,-20,-20,-7.070274208,-20,-10.1266311,-10.1266311,-20,-9.903487553,-7.182192125,-20,28150210,Haddock with chopped spinach (diet frozen meal),3006,Seafood mixed dishes,4,Fish,3
1.885553349,0.494696242,1.675225653,-20,4.44593996,-20,-20,0.850150929,-0.105360516,-2.617295838,-8.07893826,-4.135166557,-1.903808973,-1.671313316,-1.439695138,-7.775255847,-10.34977466,-11.39070783,-11.51292546,-8.394975559,-20,-7.435388021,-13.81551056,-20,-20,-8.262550973,-4.166915255,-9.944309547,-9.07931211,-7.382570465,-9.282911065,-10.41431318,-14.52886045,-3.296837366,-10.29209554,-13.81551056,-10.44821473,-20,-20,-3.9633163,-0.369615455,-3.352407217,-4.017383521,-4.710530702,-3.772261063,-3.611918413,-2.26336438,-1.093624747,-2.079441542,-1.067113622,-2.525728644,-3.194183212,-5.298317367,-3.270169119,-3.101092789,-5.521460918,-3.772261063,-3.036554268,-20,-4.605170186,-0.858021824,-1.46967597,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-9.315700888,-8.29404964,-20,-8.047189562,-20,-20,-20,-20,-7.323270723,-20,-20,-20,-20,-20,-7.323270723,-20,28150220,Flounder with chopped broccoli (diet frozen meal),3006,Seafood mixed dishes,4,Fish,3
2.171336806,2.085672091,2.038619547,-20,4.295787687,-20,-20,0.722705983,0.405465108,-3.912023005,-6.969630683,-3.863232841,-2.244316185,-1.604450371,-0.709276562,-7.706262975,-9.755067547,-10.86582222,-12.02375109,-6.266427847,-7.194104906,-7.38579108,-11.24289833,-10.1266311,-20,-7.389022101,-5.713832811,-8.71564413,-9.384693759,-6.493660844,-8.412833176,-11.04292184,-14.68301113,-3.283414346,-11.68727885,-12.4292162,-11.33060391,-20,-20,-3.816712826,0.403463105,-20,-20,-20,-20,-5.521460918,-1.010601411,-0.116533816,-1.47840965,0.503801009,-0.765717873,-2.813410717,-3.540459449,-1.671313316,-0.171975265,-2.764620553,0.065787741,-1.38230234,-0.0629398,-3.170085661,1.506740514,0.094400675,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-9.210340372,-20,-9.903487553,-11.51292546,-9.903487553,-20,-20,-20,-20,-8.468403027,-20,-20,-20,-20,-9.210340372,-9.115030192,-20,28150230,Turbot with vegetable (diet frozen meal),3006,Seafood mixed dishes,4,Fish,3
2.273156282,0.506817602,1.743968805,-20,4.38489751,-20,-20,-0.139262067,0.470003629,-3.411247718,-7.435388021,-3.9633163,-1.676646662,-1.671313316,-0.135819723,-7.929406527,-10.15194891,-10.86060028,-12.02375109,-12.71689827,-20,-7.706262975,-13.22772389,-20,-20,-11.33060391,-4.275866439,-9.446062705,-9.704636694,-6.737168978,-9.105980357,-10.55741402,-14.14401462,-2.795243413,-11.92844091,-12.4292162,-10.68001634,-20,-20,-3.506557897,-0.991553216,-20,-20,-20,-6.214608098,-5.521460918,-2.864704011,-1.439695138,-2.733368009,-1.21402314,-1.966112856,-2.764620553,-4.605170186,-2.645075402,-2.830217835,-4.828313737,-3.218875825,-2.407945609,-6.907755279,-4.017383521,-0.881889305,-0.894040123,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-11.51292546,-9.028018815,-9.028018815,-8.517193191,-20,-9.210340372,-20,-20,-20,-20,-7.50559228,-20,-20,-20,-20,-8.947976108,-7.775255847,-20,28150240,Sole with vegetable (diet frozen meal),3006,Seafood mixed dishes,4,Fish,3
1.754403683,0.875468737,2.32238772,-1.609437912,4.374372416,-20,-20,0.559615788,0,-3.506557897,-7.775255847,-4.268697949,-2.154165088,-1.737271284,-0.889162064,-8.016417904,-9.446062705,-11.33897216,-12.02375109,-6.676643558,-7.475151254,-7.452482454,-13.72020038,-10.38152335,-20,-9.036387065,-5.496768305,-9.864266839,-9.704636694,-6.95066278,-9.220390708,-11.51292546,-14.7571191,-3.473768074,-12.78589114,-12.71689827,-11.86960041,-20,-20,-4.017383521,-0.54818141,-4.422848629,-4.96184513,-5.521460918,-4.509860006,-4.268697949,-2.617295838,-1.055552799,-2.419118909,-0.610645959,-0.368169323,-3.381394754,-5.11599581,-3.194183212,-3.101092789,-5.298317367,-3.729701449,-2.95651156,-20,-4.509860006,-0.465215113,-0.169602784,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-8.568486486,-20,-8.873868135,-20,-8.517193191,-20,-20,-20,-20,-7.542633551,-20,-20,-20,-20,-8.568486486,-7.98656494,-20,28150370,"Flounder in cream sauce with potatoes, carrots (diet frozen meal)",3006,Seafood mixed dishes,4,Fish,3
1.809926773,1.337629189,2.422144328,-20,4.348081979,-20,-20,0.336472237,0.262364264,-4.268697949,-7.222466024,-3.912023005,-2.453407983,-1.766091722,-0.848632083,-7.621105167,-9.610817939,-11.48336666,-11.2505612,-9.200390041,-12.20607265,-6.897804948,-15.42494847,-20,-20,-7.516561311,-5.65499231,-9.097011687,-9.883684925,-6.662458923,-8.995228992,-10.44821473,-15.42494847,-3.763603,-12.00722179,-11.2505612,-11.04292184,-20,-20,-4.268697949,0.381855242,-2.95651156,-3.442019376,-3.9633163,-3.194183212,-3.170085661,-1.958995389,-0.104250021,-1.505077897,-0.301105093,0.201306857,-4.074541935,-4.96184513,-3.540459449,-3.296837366,-20,-5.298317367,-4.199705078,-6.907755279,-6.214608098,-0.244622583,0.261594738,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-9.903487553,-8.804875264,-11.51292546,-20,-20,-9.433483923,-11.51292546,-20,-7.751725349,-20,-20,-20,-20,-7.222466024,-20,-20,-20,-8.468403027,-20,-7.561681746,-20,28150510,"Fish in lemon-butter sauce with starch item, vegetable (frozen meal)",3006,Seafood mixed dishes,4,Fish,3
1.418277407,1.924248652,3.199896858,-20,4.154184563,-6.214608098,-4.268697949,2.214846179,0.405465108,-3.912023005,-6.660895201,-4.135166557,-2.733368009,-2.128631786,-1.742969305,-8.047189562,-9.704636694,-11.66374835,-12.20607265,-9.361163262,-20,-7.208860372,-16.11809565,-20,-8.037858235,-8.963480294,-5.952243834,-9.304651051,-9.349602439,-6.797108759,-9.986869161,-10.1779244,-15.24262691,-4.509860006,-12.22627535,-10.44821473,-11.73606902,-20,-20,-5.298317367,0.996579563,-6.907755279,-6.907755279,-4.710530702,-4.710530702,-2.3227878,-2.577021939,0.702602339,-0.791863153,0.773343723,0.361861471,-2.44184716,-20,-3.079113882,-4.605170186,-20,-4.199705078,-3.611918413,-20,-6.907755279,0.785726362,0.468752847,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-10.81977828,-10.1266311,-9.903487553,-11.51292546,-7.751725349,-20,-20,-20,-20,-7.50559228,-20,-20,-20,-20,-10.81977828,-7.542633551,-20,28150650,"Fish, breaded, or fish sticks, with pasta, vegetable and dessert (frozen meal)",3006,Seafood mixed dishes,4,Fish,3
2.173614712,1.894616855,2.763800216,-20,4.200204953,-20,-20,0.476234179,0.832909123,-3.729701449,-6.858965115,-3.688879454,-1.523260216,-1.37436579,-0.765717873,-7.11847631,-9.349602439,-11.66374835,-12.20607265,-8.069307367,-12.20607265,-9.210340372,-16.11809565,-20,-20,-7.392263594,-5.149897361,-8.838776816,-9.552830681,-6.463069458,-9.061920367,-10.34977466,-14.29354636,-2.968117107,-11.62945928,-12.71689827,-10.41431318,-20,-20,-3.863232841,0.448524598,-6.907755279,-6.907755279,-6.907755279,-6.907755279,-5.298317367,-4.342805922,-0.243346259,-0.320205264,1.292807518,-0.252314929,-3.473768074,-4.96184513,-3.473768074,-4.342805922,-6.214608098,-4.96184513,-3.912023005,-20,-6.214608098,1.299101149,-0.130108685,-20,-20,-20,-11.51292546,-20,-11.51292546,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-9.210340372,-20,-8.047189562,-11.51292546,-8.111728083,-20,-20,-20,-20,-7.195437351,-10.81977828,-20,-20,-20,-9.210340372,-7.369790739,-20,28150810,"Scallops with potatoes, vegetable (frozen meal)",3006,Seafood mixed dishes,4,Fish,3
2.186051277,1.979621206,2.734367509,-20,4.200055017,-20,-20,0.329303747,0.530628251,-3.170085661,-6.938214486,-3.772261063,-1.814005078,-1.514127733,-0.646263595,-7.156216638,-8.811564252,-10.97643209,-10.34977466,-6.741393742,-7.6691813,-7.094084857,-15.42494847,-10.59663473,-20,-7.775255847,-5.240048458,-8.838776816,-9.349602439,-6.223648843,-8.838776816,-10.44821473,-14.59203935,-2.787093408,-11.77429023,-12.02375109,-10.63745673,-20,-20,-2.563949857,0.510425544,-20,-20,-20,-20,-5.298317367,-4.605170186,-0.155484903,-0.279713903,1.338416281,-0.162518929,-3.442019376,-4.017383521,-4.074541935,-3.912023005,-20,-5.11599581,-4.342805922,-20,-6.214608098,1.348332855,-0.058688996,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-9.721165996,-20,-7.98656494,-11.51292546,-8.111728083,-20,-20,-20,-20,-7.250245588,-20,-20,-20,-20,-9.721165996,-7.338538195,-20,28150910,"Shrimp with potatoes, vegetable (frozen meal)",3006,Seafood mixed dishes,4,Fish,3
1.53686722,1.477048724,2.466403178,-1.609437912,4.348857573,-20,-20,-0.235722334,0.09531018,-3.473768074,-7.452482454,-4.199705078,-2.780620894,-2.063568193,-0.928869514,-7.621105167,-9.142681724,-11.55374746,-10.51967369,-9.142681724,-20,-7.902007552,-15.42494847,-20,-20,-8.639360825,-6.214608098,-10.20459265,-9.77245929,-7.212922666,-9.525051117,-11.51292546,-15.71263054,-3.858482239,-12.26794805,-20,-11.51292546,-20,-20,-3.381394754,0.66371837,-2.396895772,-2.882403588,-3.381394754,-2.645075402,-2.603690186,-1.505077897,-0.130108685,-0.746547957,0.306013029,-0.567395975,-2.764620553,-4.96184513,-3.473768074,-3.324236341,-6.907755279,-4.96184513,-3.688879454,-6.907755279,-5.298317367,0.340748793,-0.349557476,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-10.81977828,-20,-9.210340372,-11.51292546,-8.145629635,-20,-20,-20,-20,-7.775255847,-20,-20,-20,-20,-10.81977828,-7.824046011,-20,28152030,"Seafood newburg with rice, vegetable (frozen meal)",3006,Seafood mixed dishes,4,Fish,3
1.432700734,0.19062036,2.794227897,-20,4.338074747,-20,-20,0.797507196,0.336472237,-3.611918413,-6.653113061,-4.342805922,-2.780620894,-1.897119985,-0.805196684,-7.523941418,-8.697516746,-11.62945928,-12.20607265,-8.507242861,-12.02375109,-7.728735831,-20,-10.10193849,-8.51220565,-9.567015316,-3.746508567,-9.372859301,-9.625855816,-6.485760869,-9.061920367,-10.319003,-16.22345617,-3.907035464,-12.31143316,-10.81977828,-11.17645323,-20,-20,-3.729701449,-1.448169765,-20,-20,-20,-20,-6.907755279,-5.80914299,-1.890475442,-2.673648774,-0.877070019,-1.21402314,-3.442019376,-5.521460918,-3.729701449,-4.268697949,-6.907755279,-5.521460918,-3.575550769,-6.907755279,-5.298317367,-0.825536369,-0.93140437,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-9.433483923,-10.1266311,-9.433483923,-11.51292546,-7.929406527,-20,-20,-20,-20,-7.469874197,-20,-20,-20,-20,-9.433483923,-7.621105167,-20,28152050,"Shrimp with rice, vegetable (frozen meal)",3006,Seafood mixed dishes,4,Fish,3
2.043814364,0.90016135,2.501435952,-20,4.329548428,-20,-20,0.553885113,0.182321557,-3.218875825,-6.45667966,-3.912023005,-2.273026291,-1.402423743,-1.30933332,-7.402051601,-8.866750668,-10.82982862,-10.319003,-8.463652424,-13.81551056,-7.38579108,-16.11809565,-20,-6.856112046,-8.734106193,-4.305065594,-9.200390041,-9.421061403,-6.790861528,-9.446062705,-10.38152335,-12.82596936,-3.493312671,-10.22921769,-10.98229721,-11.17645323,-20,-20,-3.324236341,0.108854405,-2.813410717,-3.296837366,-3.816712826,-3.057607677,-2.975929646,-1.944910649,-0.665532014,-1.523260216,-0.495937011,-1.62455155,-3.912023005,-4.96184513,-3.218875825,-3.611918413,-6.907755279,-5.298317367,-3.244193633,-6.907755279,-4.96184513,-0.430782916,-1.158362293,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-8.622553707,-7.751725349,-10.1266311,-11.51292546,-5.975591198,-20,-20,-20,-20,-5.744604469,-20,-20,-20,-20,-8.622553707,-5.802498448,-20,28153010,"Shrimp and clams in tomato-based sauce, with noodles (frozen meal)",3006,Seafood mixed dishes,4,Fish,3
1.693779061,0.565313809,2.602689685,-1.609437912,4.346399457,-20,-20,0.593326845,0.405465108,-3.442019376,-6.969630683,-4.199705078,-2.780620894,-2.353878387,-0.832409248,-7.50559228,-9.220390708,-11.06823964,-12.20607265,-6.719617337,-7.565535316,-7.561681746,-20,-10.20459265,-20,-8.71564413,-4.853631545,-9.230543079,-9.581404053,-6.917805615,-9.845218644,-10.34977466,-15.93577409,-3.968593357,-11.73606902,-10.77098812,-11.41761529,-20,-20,-3.296837366,-0.601479992,-3.816712826,-4.268697949,-4.828313737,-4.017383521,-3.863232841,-2.882403588,-1.210661792,-2.3227878,-1.021651248,-0.811930717,-3.442019376,-5.11599581,-3.352407217,-4.199705078,-6.907755279,-5.521460918,-3.194183212,-6.907755279,-4.96184513,-0.967584026,-0.56563386,-20,-20,-20,-20,-10.41431318,-10.41431318,-8.468403027,-20,-10.81977828,-8.517193191,-20,-9.115030192,-20,-20,-20,-20,-20,-10.41431318,-9.721165996,-20,-10.1266311,-9.903487553,-9.115030192,-10.81977828,-8.421883012,-20,-20,-20,-20,-6.785537646,-8.145629635,-8.07893826,-8.07893826,-9.315700888,-10.1266311,-7.824046011,-20,28154010,Shrimp and vegetables in sauce with noodles (diet frozen meal),3006,Seafood mixed dishes,4,Fish,3
1.888583654,2.00148,2.266957915,-20,4.312944473,-20,-20,1.047318994,0,-3.101092789,-6.858965115,-4.268697949,-2.645075402,-1.692819521,-0.991553216,-6.58567178,-9.471705136,-11.99096127,-10.77098812,-9.251162366,-20,-7.338538195,-16.11809565,-20,-6.175387385,-9.596002853,-5.240048458,-9.171119659,-9.161550208,-6.451597057,-9.061920367,-11.17645323,-14.41334756,-3.755019257,-12.22627535,-12.4292162,-11.51292546,-20,-20,-4.017383521,0.863733481,-3.473768074,-3.912023005,-4.342805922,-3.688879454,-3.575550769,-1.771956842,0.245296356,-0.356674944,1.039569748,0.182321557,-2.3227878,-4.828313737,-20,-2.055725015,-20,-4.017383521,-6.907755279,-20,-5.80914299,1.118088065,0.276873874,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-10.81977828,-8.145629635,-8.947976108,-11.51292546,-6.119297919,-20,-20,-20,-20,-5.933195639,-20,-20,-20,-20,-10.81977828,-5.940771433,-20,28160300,"Meat loaf dinner, NFS (frozen meal)",3002,Meat mixed dishes,4,Meat,3
1.888583654,2.00148,2.266957915,-20,4.312944473,-20,-20,1.047318994,0,-3.101092789,-6.858965115,-4.268697949,-2.645075402,-1.692819521,-0.991553216,-6.58567178,-9.471705136,-11.99096127,-10.77098812,-9.251162366,-20,-7.338538195,-16.11809565,-20,-6.175387385,-9.596002853,-5.240048458,-9.171119659,-9.161550208,-6.451597057,-9.061920367,-11.17645323,-14.41334756,-3.755019257,-12.22627535,-12.4292162,-11.51292546,-20,-20,-4.017383521,0.863733481,-3.473768074,-3.912023005,-4.342805922,-3.688879454,-3.575550769,-1.771956842,0.245296356,-0.356674944,1.039569748,0.182321557,-2.3227878,-4.828313737,-20,-2.055725015,-20,-4.017383521,-6.907755279,-20,-5.80914299,1.118088065,0.276873874,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-10.81977828,-8.145629635,-8.947976108,-11.51292546,-6.119297919,-20,-20,-20,-20,-5.933195639,-20,-20,-20,-20,-10.81977828,-5.940771433,-20,28160310,"Meat loaf with potatoes, vegetable (frozen meal)",3002,Meat mixed dishes,4,Meat,3
1.587192303,1.477048724,2.224623552,-20,4.383275854,-20,-20,0.810930216,0.182321557,-3.194183212,-6.170591213,-4.074541935,-2.918771232,-1.64506509,-1.190727578,-6.821577583,-9.240799579,-12.28945425,-10.77098812,-8.734106193,-12.4292162,-7.338538195,-20,-13.12236338,-6.150225839,-9.200390041,-4.104394898,-10.03132092,-9.737973114,-6.715483391,-8.791630037,-11.2505612,-14.70710868,-4.074541935,-10.55741402,-13.81551056,-11.33060391,-20,-20,-4.422848629,0.272314595,-20,-20,-6.214608098,-6.907755279,-5.521460918,-2.563949857,-0.291690094,-0.906340401,0.455524308,-0.334075112,-2.385966702,-5.11599581,-20,-2.3330443,-20,-4.509860006,-20,-20,-6.214608098,0.561328606,-0.187535124,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-7.208860372,-10.81977828,-10.81977828,-11.51292546,-7.11847631,-20,-20,-20,-20,-6.43775165,-20,-20,-20,-20,-7.208860372,-7.058578169,-20,28160650,Stuffed green pepper (frozen meal),6422,Vegetable mixed dishes,4,Vegetable,3
1.941615225,0.947789399,2.213753879,-20,4.373868447,-20,-20,0.832909123,0,-4.422848629,-6.868534566,-4.074541935,-2.563949857,-1.354795694,-0.729811165,-6.907755279,-8.791630037,-12.31143316,-20,-8.206038763,-12.02375109,-7.094084857,-20,-9.965362956,-5.255066325,-9.408791311,-3.405205403,-9.672375832,-8.979228651,-5.81382058,-8.584401941,-10.81977828,-14.92417318,-3.490028595,-12.28945425,-11.73606902,-11.33060391,-20,-20,-3.772261063,0.068592791,-20,-20,-20,-6.214608098,-4.96184513,-2.26336438,-0.56563386,-1.058430499,-0.187535124,-1.692819521,-3.816712826,-4.017383521,-20,-2.198225078,-20,-20,-20,-20,-20,-0.034591445,-1.482805262,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-6.887952652,-20,-10.41431318,-11.51292546,-6.529318843,-20,-20,-20,-20,-5.983496377,-20,-20,-20,-20,-6.887952652,-6.502290171,-20,28160660,Stuffed green pepper (diet frozen meal),6422,Vegetable mixed dishes,4,Vegetable,3
1.713797928,1.141033005,1.935859813,-20,4.422208424,-20,-20,0.727548607,-0.105360516,-3.816712826,-7.169120043,-4.342805922,-2.796881415,-1.655481851,-1.482805262,-6.725433722,-9.581404053,-12.05765264,-13.81551056,-7.667042262,-8.668016081,-7.875339305,-16.11809565,-11.61828598,-6.352147512,-8.679712121,-4.537511538,-9.511445465,-9.596002853,-6.704814435,-8.92516143,-11.33060391,-14.68301113,-3.839702344,-11.08114305,-20,-11.33060391,-20,-20,-4.135166557,0.132781111,-20,-20,-20,-6.907755279,-6.214608098,-2.603690186,-0.414001439,-1.070024832,0.183986836,-1.771956842,-3.863232841,-4.710530702,-20,-2.253794929,-20,-4.135166557,-20,-20,-6.214608098,0.327143141,-1.5847453,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-9.721165996,-7.706262975,-10.1266311,-11.51292546,-5.983496377,-20,-20,-20,-20,-5.782825682,-20,-20,-20,-20,-9.721165996,-5.802498448,-20,28160710,"Stuffed cabbage, with meat and tomato sauce (diet frozen meal)",3002,Meat mixed dishes,4,Meat,3
2.221375038,0.832909123,1.654411278,-20,4.410371108,-20,-20,-0.040821995,0.832909123,-3.473768074,-5.50411228,-3.816712826,-1.760260802,-1.258781041,-2.95651156,-6.475972863,-8.537395899,-10.53459934,-6.699116414,-7.337000916,-12.71689827,-6.684611728,-20,-12.71689827,-11.86960041,-7.167822184,-2.929944533,-8.917670758,-7.261577154,-5.57196505,-7.896616704,-8.278176291,-12.16301316,-2.141316945,-9.236684347,-20,-8.278176291,-20,-20,-1.74869998,-0.36672528,-20,-20,-20,-6.907755279,-6.907755279,-5.521460918,-0.96233467,-1.220779923,-0.879476759,-1.354795694,-2.501036032,-1.851509474,-20,-3.146555163,-20,-4.96184513,-20,-20,-20,-0.763569645,-0.310609577,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-8.217088599,-7.222466024,-20,-6.991136888,-20,-20,-20,-20,-6.255430093,-20,-20,-20,-20,-20,-6.255430093,-20,28160810,"Livers, chicken, with vegetable (diet frozen meal)",3004,Poultry mixed dishes,4,Meat,3
0.131028262,-1.514127733,-3.218875825,-20,4.580365067,-20,-20,-20,-20,-5.11599581,-8.679712121,-6.214608098,-4.342805922,-2.918771232,-0.988861425,-20,-20,-14.1721855,-20,-20,-20,-20,-20,-20,-20,-20,-20,-13.12236338,-10.77098812,-7.156216638,-11.51292546,-13.12236338,-16.47477059,-5.843044542,-20,-20,-13.12236338,-20,-20,-20,-2.207274913,-20,-20,-20,-20,-20,-4.605170186,-2.813410717,-3.218875825,-2.525728644,-4.605170186,-20,-20,-20,-4.605170186,-20,-20,-20,-20,-20,-2.407945609,-4.605170186,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,28310110,"Beef, broth, bouillon, or consomme",3802,Soups,4,Other,3
0.693147181,-0.510825624,0.182321557,-20,4.564348191,-20,-20,-2.040220829,-20,-5.521460918,-8.468403027,-6.907755279,-3.506557897,-2.453407983,-3.506557897,-9.210340372,-9.883684925,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-10.41431318,-6.592944539,-11.51292546,-20,-16.11809565,-5.776353167,-20,-20,-20,-20,-20,-20,-1.720369473,-20,-20,-20,-20,-20,-4.509860006,-1.987774353,-3.442019376,-1.461017907,-2.154165088,-4.509860006,-20,-20,-3.442019376,-20,-4.509860006,-20,-20,-20,-1.294627173,-2.071473372,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,28310120,"Beef, broth, bouillon, or consomme, canned, low sodium",3802,Soups,4,Other,3
2.770711962,2.18492705,2.856470206,-20,1.184789985,-20,-20,2.816007343,-20,-2.813410717,-6.907755279,-2.975929646,-1.139434283,-0.807436327,3.258096538,-20,-20,-10.49769479,-20,-20,-20,-6.133028111,-20,-20,-20,-20,-20,-9.567015316,-8.322449115,-5.411038237,-8.517193191,-10.34977466,-13.81551056,-2.176833888,-12.65235975,-20,-10.34977466,-20,-20,-4.605170186,1.463255402,-20,-20,-20,-20,-2.525728644,-1.10262031,0.797507196,0.523544396,1.167827358,-1.26940061,-2.995732274,-20,-20,-0.988861425,-20,-3.506557897,-20,-20,-20,1.285368443,-1.10262031,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,28310130,"Beef, broth, bouillon, or consomme, dry, not reconstituted",9999,Not included in a food category,4,Other,3
