"","Protein","Total.Fat","Carbohydrate","Alcohol","Water","Caffeine","Theobromine","Sugars..total","Fiber..total.dietary","Calcium","Iron","Magnesium","Phosphorus","Potassium","Sodium","Zinc","Copper","Selenium","Retinol","Carotene..beta","Carotene..alpha","Vitamin.E..alpha.tocopherol.","Vitamin.D..D2...D3.","Cryptoxanthin..beta","Lycopene","Lutein...zeaxanthin","Vitamin.C","Thiamin","Riboflavin","Niacin","Vitamin.B.6","Folate..total","Vitamin.B.12","Choline..total","Vitamin.K..phylloquinone.","Folic.acid","Folate..food","Vitamin.E..added","Vitamin.B.12..added","Cholesterol","Fatty.acids..total.saturated","X4.00","X6.00","X8.00","X10.00","X12.00","X14.00","X16.00","X18.00","X18.01","X18.02","X18.03","X20.04","X22.6.n.3","X16.01","X18.04","X20.01","X20.5.n.3","X22.01","X22.5.n.3","Fatty.acids..total.monounsaturated","Fatty.acids..total.polyunsaturated","min_FPro","max_p","class","Food code"
"3079",5.35000000000003,20.91,53.6400000000001,2.06115362243856e-09,19.81,0.000999999999982137,0.031,38.3500000000002,1,0.0589999999999998,0.00140000000000001,0.0269999999999999,0.168,0.158999999999999,0.415999999883883,0.000569999999999999,0.000144999999933837,5.09999999999997e-06,1.90000000000006e-05,2.06115362243856e-09,2.06115362243856e-09,0.00241999999954877,1.99999999999995e-07,9.99999999999974e-07,2.06115362243856e-09,5.49999999852492e-05,2.06115362243856e-09,8.29999999999996e-05,0.00014,0.002028,8.7e-05,3.59999999999987e-05,1.1e-07,0.0353999999999999,1.02000000000005e-05,2.20000001013311e-05,1.40000000000002e-05,2.06115362243856e-09,2.06115362243856e-09,0.0430000000000002,4.059,0.000999999999999997,2.06115362243856e-09,0.000999999999999997,0.000999999999999997,0.011,0.039,2.564,1.183,8.70200000000002,5.20100000000002,0.371,0.0199999999999999,0.00699999999948776,0.0559999999999999,2.06115362243856e-09,0.0770000000000002,2.06115362243856e-09,2.06115362243856e-09,0.000999999999999997,8.83999999999998,5.60499999999998,0.995555555555555,"p4",3,53115450
"3082",5,13.9600000000001,53.6400000000001,2.06115362243856e-09,25.8699999948794,2.06115362243856e-09,2.06115362243856e-09,33.3599999836354,0.599999999859594,0.0470000000127877,0.00148000000030505,0.00800000000241841,0.14,0.149,0.376999999824366,0.000430000000118966,4.20000000000002e-05,4.99999999999987e-06,6.9000000025324e-05,4.99999999999987e-06,2.06115362243856e-09,0.000650000000048484,7.99999999999987e-07,3.99999998737753e-06,2.06115362243856e-09,0.000202999999984265,2.06115362243856e-09,0.000173000000080704,0.000249000000124392,0.00161500000049664,3.59999999999987e-05,4.20000000000002e-05,3.59999998378652e-07,0.0656000000000002,1.70000000000001e-06,1.40000000000002e-05,2.7999999938094e-05,2.06115362243856e-09,2.06115362243856e-09,0.0660000000000001,4.81100000000002,0.114999999956172,0.0899999999686685,0.0540000000000001,0.155999999958286,0.163000000000001,0.53799999990335,2.41799999953429,1.1300000003116,2.80999999999999,2.97200000042942,0.388,0.0310000000154067,0.00700000000000003,0.117,2.06115362243856e-09,0.0229999999999999,0.000999999999999997,2.06115362243856e-09,0.00499999999774018,3.02000000000001,3.41900000117216,0.985,"p4",3,53116000
"3091",2.83999999999999,17.51,51.5800000000001,2.06115362243856e-09,26.9200000000001,2.06115362243856e-09,2.06115362243856e-09,38.3500000000002,1.1,0.032,0.00122,0.00899999999999998,0.0679999999868101,0.0789999999999996,0.279999999999999,0.000280000000000001,5.39999999999999e-05,7.80000003329608e-06,1.99999999999997e-05,0.001245,0.00086,0.00184999999980002,1.00000000000002e-07,9.99999999999974e-07,2.06115362243856e-09,4.00000000000015e-05,0.000699999999944609,0.000101000000012424,0.000215,0.000796000000000001,3.10000000000009e-05,2.59999999999998e-05,8.99999996954533e-08,0.0267000000000001,1.60999999999993e-05,1.30000000065356e-05,1.30000000000005e-05,2.06115362243856e-09,2.06115362243856e-09,0.0469999999999999,3.22799999999999,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.000999999999999997,0.000999999999999997,0.0259999999999999,2.463,0.851,5.89999999999998,6.25700000000002,0.789,0.014,0.00399999999944899,0.136000000000001,2.06115362243856e-09,0.0579999999999999,2.06115362243856e-09,2.06115362243856e-09,0.000999999999999997,6.10600000000002,7.09000000000003,0.969166666666667,"p4",3,53116510
"3100",3.86,19.43,55.9199999999997,2.06115362243856e-09,23,2.06115362243856e-09,2.06115362243856e-09,39.19,1,0.0779999999999996,0.000979999999999997,0.015,0.121,0.0820000000000003,0.311000000000001,0.000390000000000001,0.000127,4.99999999999987e-06,3.00000000000006e-05,1.1e-05,2.06115362243856e-09,0.00169999999986394,1.00000000000002e-07,9.99999999999974e-07,2.06115362243856e-09,4.40000000000006e-05,1e-04,0.000102,0.000189,0.000753,4.59999999999999e-05,2.40000000000007e-05,1.1e-07,0.0259000000071651,1.32000000000006e-05,1.30000000065356e-05,1.09999999468249e-05,2.06115362243856e-09,2.06115362243856e-09,0.052,3.57099999999999,0.00499999999999998,0.00399999999999999,0.00299999999999999,0.00499999999999998,0.00499999999999998,0.0599999999999998,2.72500000000001,1.161,6.55399999999998,6.60399999961775,0.876,0.0199999999999999,0.00399999999999999,0.149,2.06115362243856e-09,0.065,2.06115362243856e-09,2.06115362243856e-09,0.000999999999999997,6.77999999999997,7.76199999999996,0.974351851851852,"p4",3,53117200
"3102",5.40000000000001,2.7,60.9999999999999,2.06115362243856e-09,29.6999999999999,2.06115362243856e-09,2.06115362243856e-09,36.66,0.5,0.0699999999999999,0.00272,0.011,0.137,0.0989999999999997,0.623,0.000510000000000001,6.20000000000002e-05,9.09999999999972e-06,4.40000000000006e-05,3.99999999999993e-06,9.99999999999974e-07,0.000240000000000001,1.99999999999995e-07,2.00000000000006e-06,2.06115362243856e-09,8.49999999999998e-05,2.06115362243856e-09,0.000242999999999999,0.000268999999999998,0.001932,5.19999999999998e-05,4.69999999999998e-05,2.40000000000005e-07,0.0370999999999999,1.99999999999995e-07,3.40000000000004e-05,1.30000000000005e-05,2.06115362243856e-09,2.06115362243856e-09,0.102,0.802,0.000999999999999997,2.06115362243856e-09,0.000999999999999997,0.000999999999999997,0.000999999999999997,0.011,0.58,0.193,0.867,0.389,0.015,0.0339999999999998,0.00899999999999998,0.0729999999999997,2.06115362243856e-09,0.00700000000000003,0.000999999999999997,0.000999999999999997,2.06115362243856e-09,0.949,0.448,0.981944444444444,"p4",3,53118100
"3108",3.59999999999998,13.72,37.1400000028018,2.06115362243856e-09,44.3299999999999,2.06115362243856e-09,2.06115362243856e-09,21.73,0.9,0.0670000000000001,0.00102,0.00899999999999998,0.14,0.0829999999999999,0.274999999999999,0.000350000000000002,5.1e-05,5.09999999999997e-06,3.90000000715505e-05,6.00000000000012e-06,2.06115362243856e-09,0.00129999999936904,3.00000000000003e-07,9.99999999999974e-07,2.06115362243856e-09,7.09999999999998e-05,0.0134,9.80000000000003e-05,0.000135000000000001,0.00083,4.30000000000005e-05,2.49999999999994e-05,1.59999999999998e-07,0.0348999999999998,9.19999999999982e-06,1.40000000000002e-05,1.30000000065356e-05,2.06115362243856e-09,2.06115362243856e-09,0.0579999999999999,3.62899999999999,0.0729999999999997,0.0430000000124087,0.0259999999999999,0.0560000000138313,0.0619999999999997,0.248000000000001,1.994,1.029,5.32200000000001,2.378,0.309,0.0239999999912206,0.00800000000000001,0.0989999999999997,2.06115362243856e-09,0.0289999999998742,2.06115362243856e-09,2.06115362243856e-09,0.000999999999999997,5.65599999999999,2.733,0.99125,"p4",3,53118500
"3109",6.26000000000002,8.68999999999999,41.8599999999998,2.06115362243856e-09,41.91,2.06115362243856e-09,2.06115362243856e-09,33.1299999999999,0.299999999999999,0.158999999999999,0.000930000000000003,0.0159999999958777,0.145,0.191999999999999,0.161000000000001,0.000650000000000001,3.00000000000006e-05,1.05e-05,9.50000000345547e-05,1.30000000065356e-05,2.06115362243856e-09,0.000310000000000001,7.99999999999987e-07,9.99999999999974e-07,2.06115362243856e-09,6.90000000000004e-05,0.000999999999999997,0.000106999999946753,0.000283999999999999,0.000693,4.20000000000002e-05,2.30000000000005e-05,2.5999999894203e-07,0.0616000000000002,7.00000000000005e-07,1.1e-05,1.1e-05,2.06115362243856e-09,2.06115362243856e-09,0.0749999999999998,5.02999999943841,0.231000000000001,0.14,0.0779999999999996,0.138,0.185,0.719,2.281,1.041,2.272,0.424,0.109,0.013,0.00399999999999999,0.174,2.06115362243856e-09,0.00399999999999999,2.06115362243856e-09,2.06115362243856e-09,0.000999999999999997,2.553,0.574,0.974166666666667,"p4",3,53118550
"3115",3.45999999999999,12.18,44.1800000003547,2.06115362243856e-09,34.9099999959175,2.06115362243856e-09,2.06115362243856e-09,33.8399999999999,0.8,0.0799999999999996,0.00103,0.013,0.0789999999999996,0.11,0.213999999999999,0.000320000000000001,8.4e-05,8.0000000000003e-06,6.90000000000004e-05,3.40000001138358e-05,2.06115362243856e-09,0.000540000000219215,2.00000000079675e-07,9.99999997964274e-07,2.06115362243856e-09,5.1e-05,0.0015,0.000121000000044471,0.000138,0.000815999999999997,4.80000000000002e-05,2.30000000000005e-05,1.00000000000002e-07,0.0296000000000001,6.40000000000031e-06,1.30000000065356e-05,7.9999999702755e-06,2.06115362243856e-09,2.06115362243856e-09,0.0559999999999999,4.552,0.143,0.101,0.0589999999999998,0.133999999999999,0.154,0.513,2.502,1.119,4.82500000100867,1.958,0.232999999999999,0.00899999999999998,0.00299999999999999,0.11,2.06115362243856e-09,0.0249999999999999,2.06115362243856e-09,2.06115362243856e-09,0.000999999999999997,5.35600000000002,2.232,0.989444444444444,"p4",3,53119000
"3138",3.30999999999999,4.25000000000002,40.0900000000002,2.06115362243856e-09,51.0399999999998,2.06115362243856e-09,2.06115362243856e-09,29.42,0.9,0.0549999999999998,0.0016,0.01,0.086,0.116,0.313000000000001,0.000350000000000002,4.80000000000002e-05,6.50000000690744e-06,4.89999999999999e-05,1.19999999999997e-05,2.06115362243856e-09,0.000310000000150376,1.99999999999995e-07,9.99999999999974e-07,2.06115362243856e-09,6.50000000044614e-05,0.0155000000008825,0.000134,0.000156,0.00111499999999999,5.19999999999998e-05,2.9e-05,1.99999999999995e-07,0.0287,9.99999999999974e-07,1.69999999999993e-05,1.59999999999999e-05,2.06115362243856e-09,2.06115362243856e-09,0.0780000000228185,2,0.0759999999768812,0.0439999999999998,0.0269999999994008,0.0589999999999998,0.065999999997077,0.239999999913635,1.031,0.425,1.246,0.342999999936956,0.0609999999883384,0.0230000000012187,0.00600000000000001,0.102,2.06115362243856e-09,0.00499999999999998,0.000999999999999997,0.000999999999999997,2.06115362243856e-09,1.378,0.433999999948672,0.985,"p4",3,53123070
"3142",4.19000000000002,18.25,51.0800000000001,2.06115362243856e-09,21.21,2.06115362243856e-09,2.06115362243856e-09,37.3899999999999,1,0.049,0.00107,0.01,0.0719999999975579,0.0980000000000005,0.23,0.000390000000000001,6.00000000000002e-05,8.40000001776605e-06,1.99999999999997e-05,2.49999999999994e-05,2.06115362243856e-09,0.0021,1.99999999999995e-07,9.99999999999974e-07,2.06115362243856e-09,0.000395000000024945,0.00239999999999999,0.000112,0.000191000000000001,0.00086,7.30000000000003e-05,3.00000000000006e-05,1.00000000095832e-07,0.0282,1.64000000000004e-05,1.40000000000002e-05,1.40000000000002e-05,2.06115362243856e-09,2.06115362243856e-09,0.052,3.22199999999999,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.002,0.000999999999999997,0.0229999999999999,2.457,0.666,7.09500000000003,6.9580000018804,1.005,0.0210000000000001,0.00399999999999999,0.133999999999999,2.06115362243856e-09,0.0759999999999997,2.06115362243856e-09,2.06115362243856e-09,0.000999999999999997,7.26700000000001,8.18699999999999,0.980138888888889,"p4",3,53124110
"3144",4.80000000000002,22.1800000017251,54.1900000228669,2.06115362243856e-09,16.9699999999999,2.06115362243856e-09,2.06115362243856e-09,29.2600000000001,0.9,0.0529999999999997,0.00186,0.01,0.0710000000000001,0.0720000000000001,0.535,0.000380000000000001,6.20000000000002e-05,1.45999999999998e-05,0.000216,0.000156999999999999,2.06115362243856e-09,0.00245999999999999,1.99999999999995e-07,9.99999999999974e-07,2.06115362243856e-09,6.30000000000001e-05,1e-04,0.000259000000068567,0.000224000000000001,0.00192300000000001,4.09999999999986e-05,6.40000000000002e-05,1.30000000000004e-07,0.0403,2.40999999999992e-05,4.89999999999999e-05,1.49999999999995e-05,2.06115362243856e-09,2.06115362243856e-09,0.0419999999999999,4.317,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.000999999999982137,2.06115362243856e-09,0.0159999999999999,2.473,1.684,10.375,6.03199999999997,0.538,0.0210000000000001,0.00699999999948776,0.0350000000000001,2.06115362243856e-09,0.0370000000000001,2.06115362243856e-09,2.06115362243856e-09,0.002,10.455,6.60799999855498,0.996666666666667,"p4",3,53200100
"3145",5.1,24.2800000000001,65.7200000000002,2.06115362243856e-09,3.57000000074417,0.011,0.0829999999999999,32.9000000000001,2,0.021000000005433,0.00548000000000002,0.04,0.108999999973076,0.169000000000001,0.311000000000001,0.000710000000000002,0.000321,3.90000001883182e-06,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.00200999999982142,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,9.99999999999974e-07,2.06115362243856e-09,0.00029199999991123,0.000297000000000001,0.002665,5.79999999999997e-05,7.19999999962718e-05,2.99999999999987e-08,0.0105,3.34000000000007e-05,2.9e-05,4.30000000000005e-05,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,8.09099999999998,2.06115362243856e-09,2.06115362243856e-09,0.00299999999999999,0.01,0.0110000000020214,0.0639999999999997,4.45100000000001,3.30799999946594,6.18800000178945,7.423,0.87699999965793,0.00800000000000001,2.06115362243856e-09,0.0329999999999999,2.06115362243856e-09,0.0329999999840167,2.06115362243856e-09,0.00699999999948776,2.06115362243856e-09,6.27200000000002,8.36199999999997,0.989444444444444,"p4",3,53201000
"3146",6.10000000000003,26.2199999999999,63.7799999999999,2.06115362243856e-09,3.7,2.06115362243856e-09,2.06115362243856e-09,21.64999999029,1.8,0.0350000000000001,0.00274999999999999,0.017,0.108,0.0999999999999996,0.353,0.000529999999999998,0.000144,7.30000000000021e-06,1.69999999999993e-05,1.30000000000005e-05,2.06115362243856e-09,0.00243999999999999,2.06115362243856e-09,9.99999999999974e-07,2.06115362243856e-09,4.00000000000015e-05,2.06115362243856e-09,0.000329999999999999,0.000329,0.00327499999965587,7.09999999945301e-05,6.99999999999996e-05,9.00000000000042e-08,0.000900000000000003,1.1e-05,6.09999999872488e-05,1.99999999999997e-05,2.06115362243856e-09,2.06115362243856e-09,0.0199999999999999,6.10600000000002,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.000999999999999997,2.06115362243856e-09,0.115,3.20800000000001,1.842,13.395,7.37400000138666,0.526,0.0169999999987407,0.00399999999999999,0.0889999999999998,2.06115362243856e-09,0.0359999999999999,0.000999999999982137,2.06115362243856e-09,0.002,13.4200000000001,8.32599999999997,0.989722222222222,"p4",3,53202000
"3147",6.19999999968352,18.0999999950808,68.6999999843155,2.06115362243856e-09,5.70000000090912,2.06115362243856e-09,2.06115362243856e-09,24.6600000065054,2.8,0.0370000000125028,0.00258,0.0329999999840167,0.137999999975841,0.142000000054084,0.382999999923971,0.000789999999607533,0.000134,9.80000002241993e-06,4.99999999999987e-06,2.06115362243856e-09,2.06115362243856e-09,0.000259999999999999,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,3.1000000107853e-05,0.000500000000000001,0.000266999999883595,0.00023,0.00222699999934728,6.5999999995898e-05,5.90000000000003e-05,2.06115362243856e-09,0.012,8.0000000000003e-06,5.19999999999998e-05,6.99999999999973e-06,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,4.5189999980607,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.00300000000094208,0.0859999999766621,2.38299999972213,2.031,10.022,2.41300000086169,0.129000000000001,2.06115362243856e-09,2.06115362243856e-09,0.00300000000094208,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,10.0249999980689,2.543,0.999722222222222,"p4",3,53203000
"3150",7.63000000000003,8.36999999999997,66.3599999999998,2.06115362243856e-09,15.3200000000001,2.06115362243856e-09,2.06115362243856e-09,28.44,1.4000000005303,0.110999999963348,0.00273,0.017,0.205,0.0970000000000004,0.262,0.000510000000125411,8.59999999999997e-05,1.78999999999994e-05,1.80000000000002e-05,2.06115362243856e-09,2.06115362243856e-09,0.00123,1.99999999999995e-07,2.00000000000006e-06,2.06115362243856e-09,6.49999999999998e-05,0.000399999999942517,0.000314,0.000308,0.00270299999999999,3.90000000715505e-05,6.30000000000001e-05,9.00000000000042e-08,0.0317000000031352,7.10000000000003e-06,4.69999999999998e-05,1.40000000000002e-05,2.06115362243856e-09,2.06115362243856e-09,0.0419999999999999,1.309,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.000999999999982137,2.06115362243856e-09,0.00700000000000003,0.966,0.299,3.09299999999999,2.71,0.308000000000001,0.0199999999999999,0.00600000000000001,0.049,2.06115362243856e-09,0.0279999999945941,2.06115362243856e-09,2.06115362243856e-09,0.000999999999982137,3.171,3.11200000000001,0.998611111111111,"p4",3,53203500
"3151",4.80000000000002,16.3000000000001,63.899999975495,2.06115362243856e-09,13.6000000035087,0.00200000000084438,0.0780000000228185,36.6099999999998,2.10000000056831,0.0290000000000001,0.00225,0.0310000000154067,0.101,0.149000000005465,0.286000000000001,0.000719999999967005,0.000224000000024469,6.29999999999992e-06,1.99999999999997e-05,2.06115362243856e-09,2.06115362243856e-09,0.00015,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,6.00000000000012e-06,2.06115362243856e-09,0.000254999999950491,0.000209999999999999,0.00172100000000001,3.49999999999986e-05,4.69999999999998e-05,7.00000003427937e-08,0.01,6.49999999999988e-06,3.49999998766201e-05,1.19999999999997e-05,2.06115362243856e-09,2.06115362243856e-09,0.017,4.23499999955948,0.000999999999982137,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.0779999999999996,2.176,1.97299999992014,8.94599999990467,2.09000000004866,0.158999999999999,0.00399999999999999,0.000999999999999997,0.0110000000020214,2.06115362243856e-09,0.00600000000000001,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,8.96499999948813,2.259,0.999722222222222,"p4",3,53204000
"3152",4.80000000000002,16.3000000000001,63.899999975495,2.06115362243856e-09,13.6000000035087,0.00200000000084438,0.0780000000228185,36.6099999999998,2.10000000056831,0.0290000000000001,0.00225,0.0310000000154067,0.101,0.149000000005465,0.286000000000001,0.000719999999967005,0.000224000000024469,6.29999999999992e-06,1.99999999999997e-05,2.06115362243856e-09,2.06115362243856e-09,0.00015,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,6.00000000000012e-06,2.06115362243856e-09,0.000254999999950491,0.000209999999999999,0.00172100000000001,3.49999999999986e-05,4.69999999999998e-05,7.00000003427937e-08,0.01,6.49999999999988e-06,3.49999998766201e-05,1.19999999999997e-05,2.06115362243856e-09,2.06115362243856e-09,0.017,4.23499999955948,0.000999999999982137,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.0779999999999996,2.176,1.97299999992014,8.94599999990467,2.09000000004866,0.158999999999999,0.00399999999999999,0.000999999999999997,0.0110000000020214,2.06115362243856e-09,0.00600000000000001,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,8.96499999948813,2.259,0.999722222222222,"p4",3,53204010
"3153",2.94,16.95,63.5500000231663,2.06115362243856e-09,15.31,0.002,0.0789999999616941,47.2200000000001,1.5,0.0180000000015475,0.00183000000023572,0.0259999999999999,0.0900000000000002,0.173,0.233999999999999,0.000500000000000001,0.000212000000061959,3.50000000000002e-06,1.00000000497023e-05,2.06115362243856e-09,2.06115362243856e-09,0.00085999999975638,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.99999999999989e-06,2.06115362243856e-09,0.000133,0.000113000000028469,0.000915000000000003,2.00000000882057e-05,2.40000000000007e-05,4.0000000113299e-08,0.00839999999999999,3.19999999999998e-06,1.7000000066437e-05,6.00000000000012e-06,2.06115362243856e-09,2.06115362243856e-09,0.00800000000241841,4.88499999758317,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.0909999999999997,2.294,2.52,8.98299999778057,2.10999999897037,0.126999999999999,0.00200000000084438,2.06115362243856e-09,0.00499999999999998,2.06115362243856e-09,0.00300000000094208,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,8.99300000000001,2.24200000078477,0.998888888888889,"p4",3,53204100
"3158",2.77000000000001,9.67999999720746,61.5799999999997,2.06115362243856e-09,24.8300000000001,0.00999999999988092,0.0970000000464391,38.7300000183324,11.099999996467,2.06115362243856e-09,0.00199000000048902,0.0310000000154067,0.0590000000045086,0.143,0.289999999999999,0.000460000000221321,0.000178,1.28999999560968e-05,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.000589999999999999,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,6.99999999236272e-06,2.06115362243856e-09,0.00017799999994165,0.000246999999999999,0.00144099999994921,1.89999999771588e-05,4.19999999865981e-05,2.00000000000004e-08,0.0138999999978523,7.9999999702755e-06,3.40000000000004e-05,8.0000000000003e-06,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.76599999932906,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.00499999999999998,1.34999999939204,1.386,3.383,2.19699999911577,0.384,2.06115362243856e-09,2.06115362243856e-09,0.0210000000000001,2.06115362243856e-09,0.0279999999945941,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,3.43200000000001,2.581,0.982777777777778,"p4",3,53204840
